CVE_MUN,municipio,estado,NOM_ACUI,rha,POB_TOT,IM_2020,VA_Industrial,VA_Agricola,Tax_Ind_Millones,Vol_Extraccion_Total
20240,San Martín Itunyoso,Oaxaca,JAMILTEPEC,Balsas,2749.0,45.6994653019075,0.347,0.0,0.0,0.0
20241,San Martín Lachilá,Oaxaca,VALLES CENTRALES,Pacífico Sur,1034.0,53.2235242465546,5.914000000000001,0.0,0.0,0.10288
20242,San Martín Peras,Oaxaca,JUXTLAHUACA,Balsas,12436.0,44.9684577332552,2.466,0.0,0.0,0.0
20243,San Martín Tilcajete,Oaxaca,VALLES CENTRALES,Pacífico Sur,1975.0,55.1909726983336,73.839,0.0,0.0,0.8680100000000001
20244,San Martín Toxpalan,Oaxaca,CUICATLÁN,Golfo Centro,3934.0,52.4573367132723,3.362,0.0,0.0,6.82008
20245,San Martín Zacatepec,Oaxaca,MARISCALA,Balsas,1324.0,48.7736475645481,0.0,0.0,0.0,0.10905
20246,San Mateo Cajonos,Oaxaca,TUXTEPEC,Golfo Centro,611.0,52.9864585900361,5.275,0.0,0.0,0.0
20247,Capulálpam de Méndez,Oaxaca,CUICATLÁN,Golfo Centro,1619.0,57.6974997126782,8.279,0.0,0.0,0.0048
20248,San Mateo del Mar,Oaxaca,TEHUANTEPEC,Pacífico Sur,15571.0,38.5469763638553,32.346000000000004,64.022,0.0,0.0176
20249,San Mateo Yoloxochitlán,Oaxaca,TUXTEPEC,Golfo Centro,3831.0,50.5870982469375,5.279999999999999,0.0,0.0,0.0
20250,San Mateo Etlatongo,Oaxaca,NOCHIXTLÁN,Pacífico Sur,1239.0,54.0389472848692,1.7,0.0,0.0,2.68536
20251,San Mateo Nejápam,Oaxaca,TLAPA-HUAMUXTITLÁN,Balsas,1217.0,49.6894717289195,1.135,0.0,0.0,0.0
20252,San Mateo Peñasco,Oaxaca,JAMILTEPEC,Pacífico Sur,2384.0,50.046044323747,1.528,0.0,0.0,1.48274
20253,San Mateo Piñas,Oaxaca,HUATULCO,Pacífico Sur,2021.0,44.950677296844,1.018,0.0,0.0,0.06419
20254,San Mateo Río Hondo,Oaxaca,COLOTEPEC-TONAMECA,Pacífico Sur,3207.0,51.4580981482366,4.057,0.0,0.0,0.20812
20255,San Mateo Sindihui,Oaxaca,JAMILTEPEC,Pacífico Sur,1977.0,51.0976839718127,2.849,0.0,0.0,0.7457
20256,San Mateo Tlapiltepec,Oaxaca,CUICATLÁN,Golfo Centro,229.0,54.1803790601044,0.401,0.0,0.0,0.0
20257,San Melchor Betaza,Oaxaca,TUXTEPEC,Golfo Centro,1052.0,50.5228974367453,0.581,0.0,0.0,0.0
20258,San Miguel Achiutla,Oaxaca,JAMILTEPEC,Pacífico Sur,698.0,52.5189117034454,1.327,0.0,0.0,0.20545
20259,San Miguel Ahuehuetitlán,Oaxaca,TLAPA-HUAMUXTITLÁN,Balsas,2142.0,48.8923983586943,12.732,0.0,0.0,0.0
20260,San Miguel Aloápam,Oaxaca,CUICATLÁN,Golfo Centro,2191.0,51.6430011775482,5.41,0.0,0.0,0.0
20261,San Miguel Amatitlán,Oaxaca,MARISCALA,Balsas,6932.0,49.7764240023264,3.967,0.0,0.0,0.00069
20262,San Miguel Amatlán,Oaxaca,VALLES CENTRALES,Golfo Centro,991.0,54.8612656957314,1.625,0.0,0.0,0.0
20263,San Miguel Coatlán,Oaxaca,COLOTEPEC-TONAMECA,Pacífico Sur,3184.0,49.6306110506632,9.999,0.0,0.0,0.34628
20264,San Miguel Chicahua,Oaxaca,NOCHIXTLÁN,Golfo Centro,2169.0,49.5193260765046,0.8069999999999999,0.0,0.0,0.0007
20265,San Miguel Chimalapa,Oaxaca,OSTUTA,Pacífico Sur,6711.0,49.4017980791693,5.917,0.0,0.0,0.0
20266,San Miguel del Puerto,Oaxaca,HUATULCO,Pacífico Sur,8551.0,50.828917715961,9.267,0.0,0.0,0.55125
20267,San Miguel del Río,Oaxaca,CUICATLÁN,Golfo Centro,245.0,54.9865774015841,0.03,0.0,0.0,0.0
20268,San Miguel Ejutla,Oaxaca,RIO VERDE-EJUTLA,Pacífico Sur,1149.0,52.899233702561,3.428,0.0,0.0,0.5978300000000001
20269,San Miguel el Grande,Oaxaca,JAMILTEPEC,Pacífico Sur,4313.0,53.1428375914754,5.383,0.0,0.00024,0.8749199999999999
20270,San Miguel Huautla,Oaxaca,CUICATLÁN,Golfo Centro,1311.0,46.8971516543939,8.911999999999999,0.0,0.0,0.05437
20271,San Miguel Mixtepec,Oaxaca,RIO VERDE-EJUTLA,Pacífico Sur,3194.0,48.523345268306,0.4679999999999999,0.0,0.0,1.20265
20272,San Miguel Panixtlahuaca,Oaxaca,CHACAHUA,Pacífico Sur,6252.0,51.7386771961527,15.349,0.0,0.0,0.03658
20273,San Miguel Peras,Oaxaca,JAMILTEPEC,Pacífico Sur,3818.0,47.269059327979,1.207,0.0,0.0,1.19232
20274,San Miguel Piedras,Oaxaca,JAMILTEPEC,Pacífico Sur,1328.0,48.9661426242979,2.007,0.0,0.0,0.0
20275,San Miguel Quetzaltepec,Oaxaca,TEHUANTEPEC,Golfo Centro,7286.0,49.0606703594234,5.704,0.0,0.0,0.0
20276,San Miguel Santa Flor,Oaxaca,CUICATLÁN,Golfo Centro,691.0,47.2418640853462,0.225,0.0,0.0,0.0
20277,Villa Sola de Vega,Oaxaca,RIO VERDE-EJUTLA,Pacífico Sur,12350.0,49.4468624814672,19.551,0.0,0.0,4.3571100000000005
20278,San Miguel Soyaltepec,Oaxaca,TUXTEPEC,Golfo Centro,38682.0,49.7756830096573,47.771,137.008,0.0,8.497650000000002
20279,San Miguel Suchixtepec,Oaxaca,HUATULCO,Pacífico Sur,2932.0,53.0972058717847,15.659,0.0,0.0,0.01875
20280,Villa Talea de Castro,Oaxaca,TUXTEPEC,Pacífico Sur,2011.0,54.34150637698,7.29,0.0,0.0,0.0017
20281,San Miguel Tecomatlán,Oaxaca,NOCHIXTLÁN,Pacífico Sur,305.0,55.5490683855603,0.151,0.0,0.0,0.474
20282,San Miguel Tenango,Oaxaca,SANTIAGO ASTATA,Pacífico Sur,653.0,51.9027207537724,0.0,0.0,0.0,0.0
20283,San Miguel Tequixtepec,Oaxaca,CUICATLÁN,Golfo Centro,1044.0,53.6719929226672,3.3049999999999997,0.0,0.0,0.0
20284,San Miguel Tilquiápam,Oaxaca,TEHUANTEPEC,Pacífico Sur,3141.0,46.3475384588448,19.232,0.0,0.0,0.33627
20285,San Miguel Tlacamama,Oaxaca,PINOTEPA NACIONAL,Pacífico Sur,3668.0,50.709168331092,16.365000000000002,0.0,0.0,0.22358
20286,San Miguel Tlacotepec,Oaxaca,JUXTLAHUACA,Balsas,3100.0,51.9604872808828,5.746,0.0,0.0,0.048
20287,San Miguel Tulancingo,Oaxaca,TAMAZULAPAN,Golfo Centro,307.0,53.550859906398,3.659,0.0,0.0,0.01607
20288,San Miguel Yotao,Oaxaca,TUXTEPEC,Golfo Centro,585.0,52.5196819263618,0.0,0.0,0.0,0.0
20290,San Nicolás Hidalgo,Oaxaca,MARISCALA,Balsas,1043.0,53.2467117267401,0.747,0.0,0.0,0.3345
20291,San Pablo Coatlán,Oaxaca,COLOTEPEC-TONAMECA,Pacífico Sur,4308.0,52.589636983477,3.385,0.0,0.0,1.45935
20292,San Pablo Cuatro Venados,Oaxaca,JAMILTEPEC,Pacífico Sur,1510.0,48.6992771711282,0.0,0.0,0.0,1.14225
20293,San Pablo Etla,Oaxaca,VALLES CENTRALES,Pacífico Sur,17116.0,58.8988536274167,220.05,0.0,0.3661,1.45743
20294,San Pablo Huitzo,Oaxaca,VALLES CENTRALES,Pacífico Sur,7035.0,57.2850570323075,15.214,0.0,0.0,5.024800000000001
20295,San Pablo Huixtepec,Oaxaca,VALLES CENTRALES,Pacífico Sur,10020.0,57.0414850344605,77.366,0.0,0.00226,3.91413
20296,San Pablo Macuiltianguis,Oaxaca,CUICATLÁN,Golfo Centro,955.0,54.5513714183356,0.0,0.0,0.0,0.00083
20297,San Pablo Tijaltepec,Oaxaca,JAMILTEPEC,Pacífico Sur,2751.0,47.5669384478965,0.624,0.0,0.0,0.16284
20298,San Pablo Villa de Mitla,Oaxaca,TEHUANTEPEC,Pacífico Sur,13587.0,53.4313866494277,204.736,0.0,0.02567,0.29045
20299,San Pablo Yaganiza,Oaxaca,TUXTEPEC,Golfo Centro,1125.0,53.6068943318134,15.366,0.0,0.0,0.00432
20300,San Pedro Amuzgos,Oaxaca,CUAJINICUILAPA,Pacífico Sur,6632.0,50.8011468272046,38.54,0.0,0.0,2.08965
20301,San Pedro Apóstol,Oaxaca,VALLES CENTRALES,Pacífico Sur,1594.0,52.7893927924627,10.392,0.0,0.0,0.80042
20302,San Pedro Atoyac,Oaxaca,PINOTEPA NACIONAL,Pacífico Sur,4559.0,48.3996098124331,13.752,0.0,0.0,0.103
20303,San Pedro Cajonos,Oaxaca,TUXTEPEC,Pacífico Sur,1081.0,52.9416250443961,9.549,0.0,0.0,0.00018
20304,San Pedro Coxcaltepec Cántaros,Oaxaca,NOCHIXTLÁN,Golfo Centro,716.0,51.5914795658191,0.0,0.0,0.0,0.0007
20305,San Pedro Comitancillo,Oaxaca,TEHUANTEPEC,Pacífico Sur,4333.0,56.4557380770907,41.363,0.0,0.0,23.42205
20306,San Pedro el Alto,Oaxaca,HUATULCO,Pacífico Sur,4654.0,48.1619717003709,0.6749999999999999,0.0,0.0,0.07066
20307,San Pedro Huamelula,Oaxaca,HUATULCO,Pacífico Sur,9735.0,52.2420864602107,9.993,18.76,0.0,4.82719
20308,San Pedro Huilotepec,Oaxaca,TEHUANTEPEC,Pacífico Sur,3307.0,51.9926821720513,11.615,0.0,0.0,24.70033
20309,San Pedro Ixcatlán,Oaxaca,TUXTEPEC,Pacífico Sur,10368.0,46.9858139705765,17.965,60.858999999999995,0.0,0.0
20310,San Pedro Ixtlahuaca,Oaxaca,VALLES CENTRALES,Pacífico Sur,14552.0,48.7265683301703,21.751,0.0,0.01508,0.12707
20311,San Pedro Jaltepetongo,Oaxaca,CUICATLÁN,Golfo Centro,483.0,47.8230109057491,4.955,0.0,0.0,0.0
20312,San Pedro Jicayán,Oaxaca,PINOTEPA NACIONAL,Pacífico Sur,11279.0,46.9607271736682,17.16,0.0,0.0,0.5071599999999999
20313,San Pedro Jocotipac,Oaxaca,CUICATLÁN,Golfo Centro,730.0,50.634721241479,20.394,0.0,0.0,0.0
20314,San Pedro Juchatengo,Oaxaca,JAMILTEPEC,Pacífico Sur,1755.0,54.0939934127565,4.713,0.0,0.0,0.66382
20315,San Pedro Mártir,Oaxaca,VALLES CENTRALES,Pacífico Sur,1899.0,47.1380611251779,3.825,0.0,0.0,0.88467
20316,San Pedro Mártir Quiechapa,Oaxaca,TEHUANTEPEC,Pacífico Sur,738.0,53.5344254027423,2.431,0.0,0.0,0.0
20317,San Pedro Mártir Yucuxaco,Oaxaca,JUXTLAHUACA,Balsas,1257.0,51.8538626620502,0.0,0.0,0.0,0.14893
20318,San Pedro Mixtepec,Oaxaca,HUATULCO,Pacífico Sur,49780.0,55.0903064133824,469.533,126.061,0.12795,2.48753
20320,San Pedro Molinos,Oaxaca,JAMILTEPEC,Pacífico Sur,706.0,53.1293059271352,0.138,0.0,0.0,0.59987
20321,San Pedro Nopala,Oaxaca,TAMAZULAPAN,Balsas,751.0,52.5285452980084,0.0,0.0,0.0,0.0392099999999999
20322,San Pedro Ocopetatillo,Oaxaca,TUXTEPEC,Golfo Centro,786.0,47.4097094203431,2.29,0.0,0.0,0.0
20323,San Pedro Ocotepec,Oaxaca,TEHUANTEPEC,Golfo Centro,2404.0,51.6506203606087,0.223,0.0,0.0,0.0
20324,San Pedro Pochutla,Oaxaca,COLOTEPEC-TONAMECA,Pacífico Sur,48204.0,52.178716970936,232.185,142.464,0.0,1.07023
20325,San Pedro Quiatoni,Oaxaca,TEHUANTEPEC,Pacífico Sur,11930.0,48.661800040139,24.374,0.0,0.0,0.30421
20326,San Pedro Sochiápam,Oaxaca,TUXTEPEC,Golfo Centro,5052.0,49.0109646846964,1.085,0.0,0.0,0.0
20327,San Pedro Tapanatepec,Oaxaca,ARRIAGA-PIJIJIAPAN,Frontera Sur,15479.0,52.9007482096349,54.212,108.083,0.01542,36.708769999999994
20328,San Pedro Taviche,Oaxaca,TEHUANTEPEC,Pacífico Sur,1441.0,49.7217061954916,32.356,0.0,0.0,0.00191
20329,San Pedro Teozacoalco,Oaxaca,JAMILTEPEC,Pacífico Sur,1153.0,50.8827202143745,2.755,0.0,0.0,0.05759
20330,San Pedro Teutila,Oaxaca,TUXTEPEC,Golfo Centro,4296.0,51.7173019635777,3.2729999999999997,0.0,0.0,0.0
20331,San Pedro Tidaá,Oaxaca,JAMILTEPEC,Pacífico Sur,982.0,51.4319658423504,9.373,0.0,0.0,0.36589
20332,San Pedro Topiltepec,Oaxaca,NOCHIXTLÁN,Pacífico Sur,373.0,54.2764232252853,0.0,0.0,0.0,0.11746
20333,San Pedro Totolápam,Oaxaca,TEHUANTEPEC,Pacífico Sur,3294.0,54.9787896226522,4.198,0.0,0.53119,1.1883899999999998
20334,Villa de Tututepec,Oaxaca,BAJOS DE CHILA,Pacífico Sur,50541.0,52.894359256912,214.443,241.896,0.01818,39.577920000000006
20335,San Pedro Yaneri,Oaxaca,TUXTEPEC,Golfo Centro,867.0,51.8210830994088,0.0,0.0,0.0,0.01847
20336,San Pedro Yólox,Oaxaca,CUICATLÁN,Golfo Centro,1697.0,52.8351803080602,0.693,0.0,0.0,0.14233
20337,San Pedro Y San Pablo Ayutla,Oaxaca,TEHUANTEPEC,Pacífico Sur,5616.0,47.2293319903789,28.619999999999997,0.0,0.0,0.375
20338,Villa de Etla,Oaxaca,VALLES CENTRALES,Pacífico Sur,10361.0,56.9821096412451,89.538,0.0,0.0,0.59459
20339,San Pedro Y San Pablo Teposcolula,Oaxaca,NOCHIXTLÁN,Balsas,4353.0,55.6341582780187,46.828,0.0,0.0,0.427
20340,San Pedro Y San Pablo Tequixtepec,Oaxaca,HUAJUAPAN DE LEÓN,Balsas,1747.0,52.7085208072624,2.243,0.0,0.0,1.63181
20341,San Pedro Yucunama,Oaxaca,TAMAZULAPAN,Balsas,241.0,53.3629336470293,0.0,0.0,0.0,0.0
20342,San Raymundo Jalpan,Oaxaca,VALLES CENTRALES,Pacífico Sur,4105.0,56.631783852539,3.951,0.0,0.11048,0.6469199999999999
20343,San Sebastián Abasolo,Oaxaca,VALLES CENTRALES,Pacífico Sur,1999.0,54.1368791854952,3.337,0.0,0.0,1.15022
20344,San Sebastián Coatlán,Oaxaca,COLOTEPEC-TONAMECA,Pacífico Sur,2809.0,50.82088666831,1.652,0.0,0.0,0.01054
20345,San Sebastián Ixcapa,Oaxaca,CUAJINICUILAPA,Pacífico Sur,4188.0,51.878152700038,7.416,0.0,0.0,0.18498
20346,San Sebastián Nicananduta,Oaxaca,JUXTLAHUACA,Balsas,1542.0,52.5098698457851,9.996,0.0,0.0,0.0
20347,San Sebastián Río Hondo,Oaxaca,HUATULCO,Pacífico Sur,4202.0,52.9561460213299,16.087,0.0,0.0,0.04881
20348,San Sebastián Tecomaxtlahuaca,Oaxaca,JUXTLAHUACA,Balsas,8192.0,50.7964080029673,11.264,0.0,0.0,1.95118
20349,San Sebastián Teitipac,Oaxaca,VALLES CENTRALES,Pacífico Sur,2189.0,52.0470251628168,10.07,0.0,0.00235,0.2422699999999999
20350,San Sebastián Tutla,Oaxaca,VALLES CENTRALES,Pacífico Sur,16878.0,60.7781072895856,100.017,0.0,0.16005,0.09082
20351,San Simón Almolongas,Oaxaca,MIAHUATLÁN,Pacífico Sur,2802.0,51.7344870163757,1.131,0.0,0.0,0.35713
20352,San Simón Zahuatlán,Oaxaca,MARISCALA,Balsas,4940.0,46.0418417009038,4.619,0.0,0.0,0.0
20354,Santa Ana Ateixtlahuaca,Oaxaca,TUXTEPEC,Golfo Centro,477.0,48.4828729146059,0.0,0.0,0.0,0.0
20355,Santa Ana Cuauhtémoc,Oaxaca,TUXTEPEC,Golfo Centro,681.0,50.806467074437,1.223,0.0,0.0,0.0
20356,Santa Ana del Valle,Oaxaca,VALLES CENTRALES,Pacífico Sur,2179.0,53.019420174159,33.211999999999996,0.0,0.0,0.004
20357,Santa Ana Tavela,Oaxaca,TEHUANTEPEC,Pacífico Sur,848.0,52.8052412759881,1.7519999999999998,0.0,0.0,0.44373
20358,Santa Ana Tlapacoyan,Oaxaca,VALLES CENTRALES,Pacífico Sur,1958.0,52.2896594214521,5.869999999999999,0.0,0.0,2.14121
20359,Santa Ana Yareni,Oaxaca,CUICATLÁN,Golfo Centro,637.0,50.9479658597759,0.0,0.0,0.0,0.0
20360,Santa Ana Zegache,Oaxaca,VALLES CENTRALES,Pacífico Sur,3981.0,52.0155293004577,9.747,0.0,0.0,1.78527
20361,Santa Catalina Quierí,Oaxaca,TEHUANTEPEC,Pacífico Sur,825.0,50.2577499095684,0.0,0.0,0.0,0.0
20362,Santa Catarina Cuixtla,Oaxaca,MIAHUATLÁN,Pacífico Sur,1495.0,53.3564225932454,5.547000000000001,0.0,0.0,0.03435
20363,Santa Catarina Ixtepeji,Oaxaca,VALLES CENTRALES,Golfo Centro,2675.0,54.5242268769378,25.982,0.0,0.0,1.42204
20364,Santa Catarina Juquila,Oaxaca,BAJOS DE CHILA,Pacífico Sur,18654.0,52.2277125755336,61.856,0.0,0.0,0.22296
20365,Santa Catarina Lachatao,Oaxaca,VALLES CENTRALES,Golfo Centro,1059.0,53.4915531468688,0.946,0.075,0.0,1.00259
20366,Santa Catarina Loxicha,Oaxaca,COLOTEPEC-TONAMECA,Pacífico Sur,3676.0,50.2459886096789,6.742,0.0,0.0,0.02081
20367,Santa Catarina Mechoacán,Oaxaca,PINOTEPA NACIONAL,Pacífico Sur,4582.0,48.4107011491627,21.623,0.0,0.0,0.18112
20368,Santa Catarina Minas,Oaxaca,VALLES CENTRALES,Pacífico Sur,2067.0,52.2256656395788,31.438,0.0,0.00431,0.34456
20369,Santa Catarina Quiané,Oaxaca,VALLES CENTRALES,Pacífico Sur,2193.0,54.1772143001168,8.517,0.0,0.0,0.93036
20370,Santa Catarina Tayata,Oaxaca,JAMILTEPEC,Pacífico Sur,662.0,54.5908214866612,0.0,0.0,0.0,0.47721
20371,Santa Catarina Ticuá,Oaxaca,JAMILTEPEC,Pacífico Sur,986.0,50.954892999416,0.743,0.0,0.0,0.00162
20372,Santa Catarina Yosonotú,Oaxaca,JAMILTEPEC,Pacífico Sur,1316.0,48.2717177281597,0.075,0.0,0.0,0.27152
20373,Santa Catarina Zapoquila,Oaxaca,CUICATLÁN,Balsas,403.0,50.8057522501962,1.992,0.0,0.0,0.07128
20374,Santa Cruz Acatepec,Oaxaca,TUXTEPEC,Golfo Centro,1645.0,47.6036316714101,0.8939999999999999,0.0,0.0,0.0
20375,Santa Cruz Amilpas,Oaxaca,VALLES CENTRALES,Pacífico Sur,13200.0,58.5347969918961,37.187,0.0,0.0,0.10071
20376,Santa Cruz de Bravo,Oaxaca,TLAPA-HUAMUXTITLÁN,Balsas,365.0,52.244526200821,0.0,0.0,0.0,0.0
20377,Santa Cruz Itundujia,Oaxaca,JAMILTEPEC,Pacífico Sur,10860.0,49.3177498894513,54.058,0.032,0.0,1.3569
20378,Santa Cruz Mixtepec,Oaxaca,JAMILTEPEC,Pacífico Sur,3720.0,51.9025439579238,4.93,0.0,0.0,4.9645399999999995
20379,Santa Cruz Nundaco,Oaxaca,JUXTLAHUACA,Balsas,2951.0,51.6825946306106,0.513,0.0,0.0,0.009
20380,Santa Cruz Papalutla,Oaxaca,VALLES CENTRALES,Pacífico Sur,2242.0,54.0630639684229,18.29,0.0,0.0,0.15023
20381,Santa Cruz Tacache de Mina,Oaxaca,MARISCALA,Balsas,2940.0,54.5356858134997,10.063,0.0,0.0,0.7900900000000001
20382,Santa Cruz Tacahua,Oaxaca,JAMILTEPEC,Pacífico Sur,1182.0,52.4884961070652,0.5760000000000001,0.0,0.0,0.02294
20383,Santa Cruz Tayata,Oaxaca,JAMILTEPEC,Pacífico Sur,595.0,53.1442585592703,0.0,0.0,0.0,0.6817
20384,Santa Cruz Xitla,Oaxaca,MIAHUATLÁN,Pacífico Sur,4794.0,50.8953733456253,22.208,0.0,0.0,0.20482
20385,Santa Cruz Xoxocotlán,Oaxaca,VALLES CENTRALES,Pacífico Sur,100402.0,56.6961261437307,561.34,0.0,1.25218,2.0366
20386,Santa Cruz Zenzontepec,Oaxaca,JAMILTEPEC,Pacífico Sur,19079.0,47.3549432350158,1.009,0.0,0.0,0.20223
20387,Santa Gertrudis,Oaxaca,VALLES CENTRALES,Pacífico Sur,2891.0,53.9889097519205,6.5729999999999995,0.0,0.0,2.85503
20388,Santa Inés del Monte,Oaxaca,JAMILTEPEC,Pacífico Sur,2809.0,49.2878599922242,0.0,0.0,0.0,0.74366
20389,Santa Inés Yatzeche,Oaxaca,VALLES CENTRALES,Pacífico Sur,908.0,50.6267966410976,2.423,0.0,0.0,0.17844
20390,Santa Lucía del Camino,Oaxaca,VALLES CENTRALES,Pacífico Sur,50362.0,59.2376750764187,705.346,0.0,0.80053,0.37645
20391,Santa Lucía Miahuatlán,Oaxaca,COLOTEPEC-TONAMECA,Pacífico Sur,3375.0,46.2649006059431,0.73,0.0,0.0,0.0
20392,Santa Lucía Monteverde,Oaxaca,JAMILTEPEC,Pacífico Sur,6726.0,47.4820780115397,0.051,0.0,0.0,0.679
20393,Santa Lucía Ocotlán,Oaxaca,VALLES CENTRALES,Pacífico Sur,4173.0,51.8444318706952,5.4430000000000005,0.0,0.0,0.17411
20394,Santa María Alotepec,Oaxaca,TUXTEPEC,Golfo Centro,2796.0,51.357334555443,1.293,0.0,0.0,0.25
20395,Santa María Apazco,Oaxaca,CUICATLÁN,Golfo Centro,1629.0,45.9089767935002,2.132,0.0,0.0,0.6
20396,Santa María la Asunción,Oaxaca,CUICATLÁN,Golfo Centro,3259.0,44.8422391340918,3.731,0.0,0.0,0.0
20397,Heroica Ciudad de Tlaxiaco,Oaxaca,JAMILTEPEC,Balsas,40123.0,54.5630199976586,186.561,0.0,0.0,3.96881
20398,Ayoquezco de Aldama,Oaxaca,RIO VERDE-EJUTLA,Pacífico Sur,4874.0,52.6369304103301,22.095,0.0,0.0,2.1012899999999997
20399,Santa María Atzompa,Oaxaca,VALLES CENTRALES,Pacífico Sur,41921.0,55.8540974297137,144.522,0.0,0.28479,1.18574
20400,Santa María Camotlán,Oaxaca,HUAJUAPAN DE LEÓN,Balsas,1713.0,53.1680311710493,4.3020000000000005,0.0,0.0,0.68447
20401,Santa María Colotepec,Oaxaca,COLOTEPEC-TONAMECA,Pacífico Sur,27046.0,53.756400468584,97.966,26.532,0.12153,2.17099
20402,Santa María Cortijo,Oaxaca,PINOTEPA NACIONAL,Pacífico Sur,1067.0,51.4295469223902,6.088,0.0,0.0,2.91148
20403,Santa María Coyotepec,Oaxaca,VALLES CENTRALES,Pacífico Sur,3751.0,56.1721848198107,88.513,0.0,0.0,0.40523
20404,Santa María Chachoápam,Oaxaca,NOCHIXTLÁN,Pacífico Sur,761.0,55.6239920102871,2.249,0.0,0.0,1.06555
20405,Villa de Chilapa de Díaz,Oaxaca,TAMAZULAPAN,Balsas,1815.0,53.394499444537,77.779,0.0,0.00882,0.0730899999999999
20406,Santa María Chilchotla,Oaxaca,TUXTEPEC,Golfo Centro,21469.0,40.8112840713157,7.472,23.301,0.0,1.58087
20407,Santa María Chimalapa,Oaxaca,OSTUTA,Golfo Centro,9578.0,48.8081408183251,4.343999999999999,0.0,0.0,0.0
20408,Santa María del Rosario,Oaxaca,JAMILTEPEC,Balsas,499.0,53.3651955720257,0.0,0.0,0.0,0.021
20409,Santa María del Tule,Oaxaca,VALLES CENTRALES,Pacífico Sur,8939.0,59.1520989315474,568.009,0.0,0.11329,1.0463900000000002
20410,Santa María Ecatepec,Oaxaca,SANTIAGO ASTATA,Pacífico Sur,3418.0,52.8262604843605,2.558,0.0,0.0,0.19781
20411,Santa María Guelacé,Oaxaca,VALLES CENTRALES,Pacífico Sur,908.0,55.279739345339,2.46,0.0,0.0,0.1188
20412,Santa María Guienagati,Oaxaca,TEHUANTEPEC,Pacífico Sur,3178.0,50.3096351600402,52.718,0.025,0.0,0.0
20413,Santa María Huatulco,Oaxaca,HUATULCO,Pacífico Sur,50862.0,55.610652529718,282.093,176.275,0.12947,3.61684
20414,Santa María Huazolotitlán,Oaxaca,JAMILTEPEC,Pacífico Sur,11995.0,52.80277783685,32.439,0.66,0.0,6.81316
20415,Santa María Ipalapa,Oaxaca,CUAJINICUILAPA,Pacífico Sur,4878.0,52.7107982916197,5.972,0.0,0.0,2.43444
20416,Santa María Ixcatlán,Oaxaca,CUICATLÁN,Golfo Centro,461.0,50.8390377886686,16.171,0.0,0.0,0.0
20417,Santa María Jacatepec,Oaxaca,TUXTEPEC,Golfo Centro,9682.0,51.4458804966845,8.29,0.0,0.0,2.98972
20418,Santa María Jalapa del Marqués,Oaxaca,TEHUANTEPEC,Pacífico Sur,11735.0,54.7900826274877,39.207,49.59,0.0,1.33982
20419,Santa María Jaltianguis,Oaxaca,CUICATLÁN,Golfo Centro,592.0,55.413818795446,1.476,0.0,0.0,0.09456
20420,Santa María Lachixío,Oaxaca,RIO VERDE-EJUTLA,Pacífico Sur,1679.0,50.0945324757257,0.104,0.0,0.0,0.0
20421,Santa María Mixtequilla,Oaxaca,TEHUANTEPEC,Pacífico Sur,4690.0,54.7177461520833,15.172,0.0,207.87874,35.02472
20422,Santa María Nativitas,Oaxaca,NOCHIXTLÁN,Golfo Centro,603.0,54.4357959993165,0.2,0.0,0.0,0.00502
20423,Santa María Nduayaco,Oaxaca,JAMILTEPEC,Balsas,453.0,51.8901631445987,0.0,0.0,0.0,0.0
20424,Santa María Ozolotepec,Oaxaca,HUATULCO,Pacífico Sur,3793.0,50.1231360769611,0.113,0.0,0.0,0.01494
20425,Santa María Pápalo,Oaxaca,CUICATLÁN,Golfo Centro,2058.0,51.4299964218825,0.23,0.0,0.0,0.0
20426,Santa María Peñoles,Oaxaca,JAMILTEPEC,Pacífico Sur,8967.0,48.6004743002607,0.056,0.0,0.0,2.89318
20427,Santa María Petapa,Oaxaca,COATZACOALCOS,Golfo Centro,16706.0,53.0481071216159,23.316,0.0,0.0,0.01444
20428,Santa María Quiegolani,Oaxaca,TEHUANTEPEC,Pacífico Sur,2224.0,50.2302012319628,0.217,0.0,0.0,0.07776
20429,Santa María Sola,Oaxaca,JAMILTEPEC,Pacífico Sur,1516.0,50.7899803118819,3.053,0.0,0.0,0.85104
20430,Santa María Tataltepec,Oaxaca,JAMILTEPEC,Pacífico Sur,317.0,53.0337428951625,0.286,0.0,0.0,0.03018
20431,Santa María Tecomavaca,Oaxaca,CUICATLÁN,Golfo Centro,1830.0,53.9154945203507,4.3870000000000005,0.0,0.0,14.85413
20432,Santa María Temaxcalapa,Oaxaca,TUXTEPEC,Golfo Centro,903.0,54.9434987781757,1.366,0.0,0.0,0.0
20433,Santa María Temaxcaltepec,Oaxaca,BAJOS DE CHILA,Pacífico Sur,2694.0,47.6199911986166,1.815,0.0,0.0,0.312
20434,Santa María Teopoxco,Oaxaca,CUICATLÁN,Golfo Centro,3985.0,49.7014575104752,0.0,0.0,0.0,0.03499
20435,Santa María Tepantlali,Oaxaca,TEHUANTEPEC,Golfo Centro,3576.0,48.4845928358274,3.119,0.0,0.0,0.0
20436,Santa María Texcatitlán,Oaxaca,CUICATLÁN,Golfo Centro,896.0,45.092783383954,17.644,0.0,0.0,0.0
20437,Santa María Tlahuitoltepec,Oaxaca,TUXTEPEC,Golfo Centro,9653.0,50.3660609714925,21.81,0.0,0.0,0.14571
